,player_id,bowler,line,length,runs_conceded,ball_bowled,dismissals,economy,bowling_strike_rate,bowling_average
4296,407265,Josh Davey,ON_THE_STUMPS,FULL,48,26,3,11.08,8.67,16.0
4297,1083030,KM Asif,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,54,26,4,12.46,6.5,13.5
4298,793447,Naveen-ul-Haq,ON_THE_STUMPS,SHORT,40,26,5,9.23,5.2,8.0
4299,969367,Yuvraj Chudasama,OUTSIDE_OFFSTUMP,GOOD_LENGTH,33,26,2,7.62,13.0,16.5
4300,819429,Azmatullah Omarzai,ON_THE_STUMPS,SHORT,68,26,1,15.69,26.0,68.0
4301,1083033,Kulwant Khejroliya,OUTSIDE_OFFSTUMP,GOOD_LENGTH,28,26,1,6.46,26.0,28.0
4302,49758,Lasith Malinga,ON_THE_STUMPS,SHORT,60,26,1,13.85,26.0,60.0
4303,1124283,Aaron Hardie,WIDE_OUTSIDE_OFFSTUMP,FULL,54,26,1,12.46,26.0,54.0
4304,973815,Tsepo Ndwandwa,ON_THE_STUMPS,GOOD_LENGTH,27,26,2,6.23,13.0,13.5
4305,710767,Abdul Majid,ON_THE_STUMPS,GOOD_LENGTH,20,26,2,4.62,13.0,10.0
4306,543449,Ajay Lalcheta,ON_THE_STUMPS,GOOD_LENGTH,28,26,3,6.46,8.67,9.33
4307,53118,Dwayne Smith,OUTSIDE_OFFSTUMP,SHORT,57,26,1,13.15,26.0,57.0
4308,1076473,Izharulhaq Naveed,OUTSIDE_OFFSTUMP,FULL,43,26,2,9.92,13.0,21.5
4309,429122,Umaid Asif,ON_THE_STUMPS,SHORT,51,26,2,11.77,13.0,25.5
4310,1126213,Ninad Rathva,ON_THE_STUMPS,GOOD_LENGTH,24,26,2,5.54,13.0,12.0
4311,573170,Luke Wood,DOWN_LEG,SHORT,63,26,2,14.54,13.0,31.5
4312,381743,Daryl Mitchell,ON_THE_STUMPS,GOOD_LENGTH,31,26,3,7.15,8.67,10.33
4313,51880,Chris Gayle,OUTSIDE_OFFSTUMP,GOOD_LENGTH,34,26,2,7.85,13.0,17.0
4314,802575,T Natarajan,ON_THE_STUMPS,SHORT,49,26,1,11.31,26.0,49.0
4315,1070188,Kamlesh Nagarkoti,OUTSIDE_OFFSTUMP,FULL,54,26,1,12.46,26.0,54.0
4316,450860,Adam Milne,ON_THE_STUMPS,YORKER,16,26,3,3.69,8.67,5.33
4317,450075,Kesrick Williams,ON_THE_STUMPS,FULL_TOSS,47,26,2,10.85,13.0,23.5
4318,457249,Carlos Brathwaite,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,52,26,2,12.0,13.0,26.0
4319,30102,Zaheer Khan,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,36,26,2,8.31,13.0,18.0
4320,800675,Karan KC,OUTSIDE_OFFSTUMP,GOOD_LENGTH,21,26,1,4.85,26.0,21.0
4321,937953,Bilal Khan,OUTSIDE_OFFSTUMP,FULL_TOSS,44,26,1,10.15,26.0,44.0
4322,1065115,Benjamin Manenti,DOWN_LEG,GOOD_LENGTH,33,26,1,7.62,26.0,33.0
4323,961407,Harry Tector,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,26,26,1,6.0,26.0,26.0
4324,235519,Tendai Chisoro,OUTSIDE_OFFSTUMP,FULL,24,26,1,5.54,26.0,24.0
4325,990161,Hasan Murad,OUTSIDE_OFFSTUMP,FULL,22,26,3,5.08,8.67,7.33
4326,49764,Angelo Mathews,OUTSIDE_OFFSTUMP,SHORT,40,26,2,9.23,13.0,20.0
4327,1125536,Ben Lister,OUTSIDE_OFFSTUMP,FULL,42,26,3,9.69,8.67,14.0
4328,533042,Billy Stanlake,DOWN_LEG,SHORT,40,26,2,9.23,13.0,20.0
4329,481896,Mohammed Shami,DOWN_LEG,GOOD_LENGTH,55,26,2,12.69,13.0,27.5
4330,24230,Nadeem Ahmed,ON_THE_STUMPS,GOOD_LENGTH,29,26,2,6.69,13.0,14.5
4331,1234111,Mohammad Imran,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,36,26,1,8.31,26.0,36.0
4332,556684,Mir Hamza,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,31,26,2,7.15,13.0,15.5
4333,530773,Pawan Negi,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,41,26,1,9.46,26.0,41.0
4334,1276980,Ripon Mondol,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,47,26,3,10.85,8.67,15.67
4335,429122,Umaid Asif,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,33,26,3,7.62,8.67,11.0
4336,53118,Dwayne Smith,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,30,26,2,6.92,13.0,15.0
4337,277912,Trent Boult,WIDE_OUTSIDE_OFFSTUMP,SHORT,51,26,2,11.77,13.0,25.5
4338,932355,Ebadot Hossain,OUTSIDE_OFFSTUMP,FULL_TOSS,29,26,2,6.69,13.0,14.5
4339,232364,Tim Southee,ON_THE_STUMPS,YORKER,11,26,5,2.54,5.2,2.2
4340,592735,Sandeep Warrier,OUTSIDE_OFFSTUMP,FULL,24,26,3,5.54,8.67,8.0
4341,1070188,Kamlesh Nagarkoti,ON_THE_STUMPS,FULL,39,25,2,9.36,12.5,19.5
4342,7069,Steve O'Keefe,DOWN_LEG,GOOD_LENGTH,26,25,2,6.24,12.5,13.0
4343,362201,Lewis Gregory,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,34,25,1,8.16,25.0,34.0
4344,793915,Hardik Patel,OUTSIDE_OFFSTUMP,GOOD_LENGTH,14,25,1,3.36,25.0,14.0
4345,212756,Sachith Pathirana,OUTSIDE_OFFSTUMP,GOOD_LENGTH,36,25,2,8.64,12.5,18.0
4346,526441,Mark Adair,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,42,25,1,10.08,25.0,42.0
4347,308798,D'Arcy Short,ON_THE_STUMPS,SHORT,57,25,1,13.68,25.0,57.0
4348,362201,Lewis Gregory,ON_THE_STUMPS,SHORT,55,25,2,13.2,12.5,27.5
4349,623695,Chamika Karunaratne,ON_THE_STUMPS,SHORT,28,25,2,6.72,12.5,14.0
4350,1337527,Hamish McKenzie,ON_THE_STUMPS,GOOD_LENGTH,22,25,1,5.28,25.0,22.0
4351,1111917,Darshan Nalkande,OUTSIDE_OFFSTUMP,FULL,44,25,3,10.56,8.33,14.67
4352,221140,David Wiese,ON_THE_STUMPS,FULL_TOSS,61,25,1,14.64,25.0,61.0
4353,379144,Graham Hume,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,22,25,3,5.28,8.33,7.33
4354,1175458,Akash Singh,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,30,25,1,7.2,25.0,30.0
4355,1244751,Arshad Khan,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,44,25,1,10.56,25.0,44.0
4356,230559,Kieron Pollard,ON_THE_STUMPS,SHORT,71,25,2,17.04,12.5,35.5
4357,787987,Marnus Labuschagne,ON_THE_STUMPS,GOOD_LENGTH,31,25,3,7.44,8.33,10.33
4358,891517,Pat Brown,OUTSIDE_OFFSTUMP,GOOD_LENGTH,40,25,1,9.6,25.0,40.0
4359,345821,Danushka Gunathilaka,ON_THE_STUMPS,GOOD_LENGTH,38,25,2,9.12,12.5,19.0
4360,633660,Virandeep Singh,OUTSIDE_OFFSTUMP,FULL,46,25,1,11.04,25.0,46.0
4361,926629,Hasan Mahmud,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,40,25,1,9.6,25.0,40.0
4362,1132005,Mohsin Khan,ON_THE_STUMPS,SHORT,59,25,3,14.16,8.33,19.67
4363,777815,Vijaykumar Vyshak,OUTSIDE_OFFSTUMP,FULL,51,25,1,12.24,25.0,51.0
4364,1132005,Mohsin Khan,ON_THE_STUMPS,FULL,46,25,2,11.04,12.5,23.0
4365,786925,Asitha Fernando,OUTSIDE_OFFSTUMP,GOOD_LENGTH,47,25,1,11.28,25.0,47.0
4366,447439,Ishwar Pandey,ON_THE_STUMPS,GOOD_LENGTH,17,25,2,4.08,12.5,8.5
4367,30732,Praveen Kumar,OUTSIDE_OFFSTUMP,FULL,42,25,1,10.08,25.0,42.0
4368,785323,Nathan McAndrew,WIDE_OUTSIDE_OFFSTUMP,FULL,43,25,1,10.32,25.0,43.0
4369,1065115,Benjamin Manenti,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,34,25,1,8.16,25.0,34.0
4370,450075,Kesrick Williams,ON_THE_STUMPS,SHORT,53,25,2,12.72,12.5,26.5
4371,784375,Lahiru Kumara,DOWN_LEG,SHORT,69,25,2,16.56,12.5,34.5
4372,784375,Lahiru Kumara,ON_THE_STUMPS,SHORT,68,25,2,16.32,12.5,34.0
4373,670031,Alzarri Joseph,DOWN_LEG,FULL,51,25,2,12.24,12.5,25.5
4374,774217,Clint Hinchliffe,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,49,25,1,11.76,25.0,49.0
4375,481979,Anrich Nortje,DOWN_LEG,GOOD_LENGTH,52,25,5,12.48,5.0,10.4
4376,749523,Mohsin Zaki,OUTSIDE_OFFSTUMP,GOOD_LENGTH,23,25,2,5.52,12.5,11.5
4377,330223,Bernard Scholtz,OUTSIDE_OFFSTUMP,FULL,27,25,1,6.48,25.0,27.0
4378,25967,Paras Khadka,OUTSIDE_OFFSTUMP,GOOD_LENGTH,22,25,1,5.28,25.0,22.0
4379,499660,Gurinder Sandhu,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,30,25,1,7.2,25.0,30.0
4380,498440,Ronsford Beaton,ON_THE_STUMPS,FULL,27,25,3,6.48,8.33,9.0
4381,793447,Naveen-ul-Haq,ON_THE_STUMPS,YORKER,15,25,4,3.6,6.25,3.75
4382,228622,John Hastings,OUTSIDE_OFFSTUMP,SHORT,35,25,1,8.4,25.0,35.0
4383,308251,David Willey,ON_THE_STUMPS,FULL_TOSS,43,25,2,10.32,12.5,21.5
4384,1124283,Aaron Hardie,OUTSIDE_OFFSTUMP,SHORT,50,25,5,12.0,5.0,10.0
4385,308251,David Willey,DOWN_LEG,FULL,40,25,1,9.6,25.0,40.0
4386,793441,Aamer Jamal,OUTSIDE_OFFSTUMP,SHORT,64,25,3,15.36,8.33,21.33
4387,1138316,Maheesh Theekshana,WIDE_OUTSIDE_OFFSTUMP,FULL,58,25,2,13.92,12.5,29.0
4388,959769,Ben Sears,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,31,25,1,7.44,25.0,31.0
4389,247235,Chris Woakes,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,33,25,1,7.92,25.0,33.0
4390,230371,Ben Cutting,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,42,25,1,10.08,25.0,42.0
4391,332980,Charles Amini,OUTSIDE_OFFSTUMP,FULL,38,25,1,9.12,25.0,38.0
4392,489889,Pat Cummins,WIDE_OUTSIDE_OFFSTUMP,SHORT,49,25,1,11.76,25.0,49.0
4393,27223,Stuart Binny,OUTSIDE_OFFSTUMP,FULL,26,25,1,6.24,25.0,26.0
4394,362541,Doug Bracewell,OUTSIDE_OFFSTUMP,FULL,37,25,2,8.88,12.5,18.5
4395,376116,Umesh Yadav,DOWN_LEG,FULL,68,25,2,16.32,12.5,34.0
4396,552152,Dushmantha Chameera,DOWN_LEG,GOOD_LENGTH,46,25,2,11.04,12.5,23.0
4397,314622,Krishmar Santokie,WIDE_OUTSIDE_OFFSTUMP,FULL,46,25,1,11.04,25.0,46.0
4398,1263691,Rehan Ahmed,ON_THE_STUMPS,FULL,37,25,1,8.88,25.0,37.0
4399,314622,Krishmar Santokie,DOWN_LEG,FULL,59,25,2,14.16,12.5,29.5
4400,974109,Mujeeb Ur Rahman,DOWN_LEG,FULL,58,25,3,13.92,8.33,19.33
4401,848623,Mark Deyal,OUTSIDE_OFFSTUMP,FULL,36,25,1,8.64,25.0,36.0
4402,932763,Shafiqul Islam,OUTSIDE_OFFSTUMP,FULL,35,25,1,8.4,25.0,35.0
4403,325026,Glenn Maxwell,WIDE_OUTSIDE_OFFSTUMP,FULL,39,25,1,9.36,25.0,39.0
4404,542023,Lungi Ngidi,ON_THE_STUMPS,SHORT,63,25,3,15.12,8.33,21.0
4405,540827,Roshan Alam,OUTSIDE_OFFSTUMP,GOOD_LENGTH,24,25,3,5.76,8.33,8.0
4406,669855,Jofra Archer,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,27,25,2,6.48,12.5,13.5
4407,1163488,Rejaur Rahman Raja,OUTSIDE_OFFSTUMP,SHORT,58,25,2,13.92,12.5,29.0
4408,272465,James Pattinson,ON_THE_STUMPS,FULL,33,25,3,7.92,8.33,11.0
4409,922943,Shadab Khan,ON_THE_STUMPS,SHORT,83,25,1,19.92,25.0,83.0
4410,390891,Ikramullah Khan,ON_THE_STUMPS,GOOD_LENGTH,41,25,1,9.84,25.0,41.0
4411,376116,Umesh Yadav,ON_THE_STUMPS,YORKER,26,25,3,6.24,8.33,8.67
4412,1312645,Harshit Rana,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,55,25,2,13.2,12.5,27.5
4413,379145,Tabraiz Shamsi,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,33,25,4,7.92,6.25,8.25
4414,379504,Adam Zampa,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,42,25,1,10.08,25.0,42.0
4415,659081,Mark Watt,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,45,25,2,10.8,12.5,22.5
4416,628240,Hussain Talat,ON_THE_STUMPS,FULL,41,25,2,9.84,12.5,20.5
4417,1161031,Saim Ayub,ON_THE_STUMPS,FULL,56,25,1,13.44,25.0,56.0
4418,1159843,Kumar Kartikeya,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,27,25,3,6.48,8.33,9.0
4419,384355,Anaru Kitchen,OUTSIDE_OFFSTUMP,GOOD_LENGTH,30,25,2,7.2,12.5,15.0
4420,52997,Shane Shillingford,ON_THE_STUMPS,FULL,33,25,2,7.92,12.5,16.5
4421,323244,Rahat Ali,ON_THE_STUMPS,FULL,46,25,1,11.04,25.0,46.0
4422,1206406,Jake Gibson,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,31,25,1,7.44,25.0,31.0
4423,555853,Mark Steketee,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,38,25,1,9.12,25.0,38.0
4424,373538,Sabbir Rahman,OUTSIDE_OFFSTUMP,GOOD_LENGTH,19,25,3,4.56,8.33,6.33
4425,700167,Navdeep Saini,ON_THE_STUMPS,FULL_TOSS,47,25,1,11.28,25.0,47.0
4426,1158088,Naseem Shah,WIDE_OUTSIDE_OFFSTUMP,FULL,52,25,3,12.48,8.33,17.33
4427,35731,Vinay Kumar,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,29,25,2,6.96,12.5,14.5
4428,326017,Siddarth Kaul,WIDE_OUTSIDE_OFFSTUMP,FULL,36,25,3,8.64,8.33,12.0
4429,1158175,Mohammad Ali,OUTSIDE_OFFSTUMP,FULL,35,25,2,8.4,12.5,17.5
4430,533862,Mohammad Naveed,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,20,25,1,4.8,25.0,20.0
4431,530773,Pawan Negi,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,25,25,2,6.0,12.5,12.5
4432,909225,Paul Walter,OUTSIDE_OFFSTUMP,SHORT,27,25,4,6.48,6.25,6.75
4433,539305,Haseeb Amjad,OUTSIDE_OFFSTUMP,GOOD_LENGTH,20,25,2,4.8,12.5,10.0
4434,1276982,Musfik Hasan,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,27,24,4,6.75,6.0,6.75
4435,315623,Ben Laughlin,ON_THE_STUMPS,YORKER,15,24,7,3.75,3.43,2.14
4436,316318,Khalid Usman,ON_THE_STUMPS,GOOD_LENGTH,26,24,1,6.5,24.0,26.0
4437,53115,Daren Sammy,ON_THE_STUMPS,GOOD_LENGTH,45,24,1,11.25,24.0,45.0
4438,707183,Peter Younghusband,ON_THE_STUMPS,FULL,32,24,1,8.0,24.0,32.0
4439,707183,Peter Younghusband,OUTSIDE_OFFSTUMP,FULL,37,24,1,9.25,24.0,37.0
4440,464626,Craig Overton,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,33,24,2,8.25,12.0,16.5
4441,470777,Gavin Main,OUTSIDE_OFFSTUMP,GOOD_LENGTH,34,24,2,8.5,12.0,17.0
4442,232359,Colin Munro,OUTSIDE_OFFSTUMP,FULL,51,24,1,12.75,24.0,51.0
4443,1012137,Mrittunjoy Chowdhury,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,27,24,2,6.75,12.0,13.5
4444,348034,George Dockrell,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,40,24,2,10.0,12.0,20.0
4445,315623,Ben Laughlin,WIDE_OUTSIDE_OFFSTUMP,FULL,35,24,1,8.75,24.0,35.0
4446,463668,Jake Lintott,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,33,24,2,8.25,12.0,16.5
4447,319746,Shapoor Zadran,OUTSIDE_OFFSTUMP,GOOD_LENGTH,17,24,1,4.25,24.0,17.0
4448,917213,Shivil Kaushik,OUTSIDE_OFFSTUMP,FULL,63,24,2,15.75,12.0,31.5
4449,232491,Anwar Ali,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,54,24,2,13.5,12.0,27.0
4450,526441,Mark Adair,ON_THE_STUMPS,FULL_TOSS,51,24,3,12.75,8.0,17.0
4451,450860,Adam Milne,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,32,24,2,8.0,12.0,16.0
4452,527663,Jagadeesha Suchith,OUTSIDE_OFFSTUMP,FULL,40,24,1,10.0,24.0,40.0
4453,51782,Fidel Edwards,ON_THE_STUMPS,FULL_TOSS,37,24,2,9.25,12.0,18.5
4454,326968,Michael Bracewell,ON_THE_STUMPS,FULL,47,24,1,11.75,24.0,47.0
4455,211855,Liam Dawson,WIDE_OUTSIDE_OFFSTUMP,FULL,59,24,1,14.75,24.0,59.0
4456,51784,Rayad Emrit,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,39,24,1,9.75,24.0,39.0
4457,1170471,Tanveer Sangha,DOWN_LEG,GOOD_LENGTH,40,24,1,10.0,24.0,40.0
4458,1076473,Izharulhaq Naveed,ON_THE_STUMPS,FULL,51,24,1,12.75,24.0,51.0
4459,917159,Prasidh Krishna,ON_THE_STUMPS,FULL_TOSS,45,24,1,11.25,24.0,45.0
4460,527299,Aniket Choudhary,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,13,24,2,3.25,12.0,6.5
4461,211855,Liam Dawson,DOWN_LEG,FULL,36,24,1,9.0,24.0,36.0
4462,574178,Akila Dananjaya,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,33,24,1,8.25,24.0,33.0
4463,573930,Lukman Meriwala,ON_THE_STUMPS,GOOD_LENGTH,22,24,5,5.5,4.8,4.4
4464,1217359,Sayed Monib,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,42,24,1,10.5,24.0,42.0
4465,459508,Andrew Tye,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,45,24,5,11.25,4.8,9.0
4466,459508,Andrew Tye,WIDE_OUTSIDE_OFFSTUMP,SHORT,49,24,4,12.25,6.0,12.25
4467,633641,Pavandeep Singh,ON_THE_STUMPS,GOOD_LENGTH,19,24,3,4.75,8.0,6.33
4468,949461,Codi Yusuf,ON_THE_STUMPS,GOOD_LENGTH,27,24,1,6.75,24.0,27.0
4469,233514,Thisara Perera,DOWN_LEG,FULL,56,24,1,14.0,24.0,56.0
4470,461632,Reece Topley,OUTSIDE_OFFSTUMP,FULL_TOSS,49,24,3,12.25,8.0,16.33
4471,1108490,Waqar Salamkheil,DOWN_LEG,GOOD_LENGTH,38,24,1,9.5,24.0,38.0
4472,638912,Matthew Kelly,DOWN_LEG,FULL,38,24,3,9.5,8.0,12.67
4473,557298,Daniel Worrall,OUTSIDE_OFFSTUMP,SHORT,57,24,1,14.25,24.0,57.0
4474,221140,David Wiese,ON_THE_STUMPS,YORKER,14,24,3,3.5,8.0,4.67
4475,1079839,Anukul Roy,OUTSIDE_OFFSTUMP,GOOD_LENGTH,30,24,1,7.5,24.0,30.0
4476,326016,Bhuvneshwar Kumar,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,49,24,1,12.25,24.0,49.0
4477,230371,Ben Cutting,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,31,24,1,7.75,24.0,31.0
4478,55894,Farhad Reza,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,41,24,1,10.25,24.0,41.0
4479,698317,Ruben Trumpelmann,ON_THE_STUMPS,FULL,22,24,1,5.5,24.0,22.0
4480,696127,Brad Evans,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,23,24,3,5.75,8.0,7.67
4481,973815,Tsepo Ndwandwa,ON_THE_STUMPS,FULL,24,24,2,6.0,12.0,12.0
4482,913853,Lalit Rajbanshi,ON_THE_STUMPS,FULL,29,24,1,7.25,24.0,29.0
4483,538506,Taskin Ahmed,DOWN_LEG,SHORT,52,24,3,13.0,8.0,17.33
4484,922947,Sameen Gul,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,28,24,1,7.0,24.0,28.0
4485,481803,Glenton Stuurman,OUTSIDE_OFFSTUMP,FULL,34,24,1,8.5,24.0,34.0
4486,696401,Marco Jansen,DOWN_LEG,GOOD_LENGTH,49,24,1,12.25,24.0,49.0
4487,1329697,Sufiyan Muqeem,OUTSIDE_OFFSTUMP,GOOD_LENGTH,31,24,3,7.75,8.0,10.33
4488,541224,Luke Jongwe,WIDE_OUTSIDE_OFFSTUMP,FULL,42,24,2,10.5,12.0,21.0
4489,49758,Lasith Malinga,OUTSIDE_OFFSTUMP,SHORT,55,24,1,13.75,24.0,55.0
4490,1123718,Spencer Johnson,DOWN_LEG,SHORT,45,24,3,11.25,8.0,15.0
4491,539548,Scott Kuggeleijn,WIDE_OUTSIDE_OFFSTUMP,FULL,62,24,3,15.5,8.0,20.67
4492,56058,Nabil Samad,OUTSIDE_OFFSTUMP,FULL,14,24,2,3.5,12.0,7.0
4493,974175,Fazalhaq Farooqi,DOWN_LEG,FULL,44,24,1,11.0,24.0,44.0
4494,959833,Wes Agar,ON_THE_STUMPS,SHORT,61,24,3,15.25,8.0,20.33
4495,1175426,Manav Suthar,ON_THE_STUMPS,GOOD_LENGTH,28,24,1,7.0,24.0,28.0
4496,990165,Mukidul Islam,ON_THE_STUMPS,FULL,42,24,2,10.5,12.0,21.0
4497,481979,Anrich Nortje,DOWN_LEG,SHORT,36,24,1,9.0,24.0,36.0
4498,1108830,Nyeem Young,ON_THE_STUMPS,FULL,37,24,4,9.25,6.0,9.25
4499,681305,Hasan Ali,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,37,24,1,9.25,24.0,37.0
4500,1272475,Zaman Khan,WIDE_OUTSIDE_OFFSTUMP,FULL,50,24,1,12.5,24.0,50.0
4501,698319,Beyers Swanepoel,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,38,24,1,9.5,24.0,38.0
4502,482478,Jan Frylinck,ON_THE_STUMPS,FULL,20,24,5,5.0,4.8,4.0
4503,681305,Hasan Ali,OUTSIDE_OFFSTUMP,YORKER,16,24,1,4.0,24.0,16.0
4504,486679,Duanne Olivier,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,51,24,2,12.75,12.0,25.5
4505,962831,Henry Shipley,ON_THE_STUMPS,GOOD_LENGTH,28,24,2,7.0,12.0,14.0
4506,324358,Nuwan Pradeep,OUTSIDE_OFFSTUMP,SHORT,34,24,4,8.5,6.0,8.5
4507,735845,Chintan Gaja,OUTSIDE_OFFSTUMP,GOOD_LENGTH,21,24,1,5.25,24.0,21.0
4508,1088610,Jack Edwards,OUTSIDE_OFFSTUMP,FULL,34,24,3,8.5,8.0,11.33
4509,230553,Kemar Roach,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,18,24,2,4.5,12.0,9.0
4510,1088610,Jack Edwards,ON_THE_STUMPS,FULL,42,24,2,10.5,12.0,21.0
4511,1083128,Ankit Soni,OUTSIDE_OFFSTUMP,FULL,32,24,1,8.0,24.0,32.0
4512,527663,Jagadeesha Suchith,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,47,24,2,11.75,12.0,23.5
4513,1353033,Muhammad Jawadullah,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,27,24,3,6.75,8.0,9.0
4514,827051,Blessing Muzarabani,DOWN_LEG,SHORT,63,24,4,15.75,6.0,15.75
4515,1295879,John Kariko,ON_THE_STUMPS,GOOD_LENGTH,17,24,3,4.25,8.0,5.67
4516,605681,Evan Jones,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,26,24,2,6.5,12.0,13.0
4517,399259,Alasdair Evans,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,36,24,2,9.0,12.0,18.0
4518,436677,Soumya Sarkar,OUTSIDE_OFFSTUMP,SHORT,48,24,2,12.0,12.0,24.0
4519,398666,Sean Abbott,OUTSIDE_OFFSTUMP,FULL_TOSS,35,24,1,8.75,24.0,35.0
4520,24827,Gerrie Snyman,OUTSIDE_OFFSTUMP,GOOD_LENGTH,16,24,2,4.0,12.0,8.0
4521,669855,Jofra Archer,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,36,24,2,9.0,12.0,18.0
4522,288992,Chris Jordan,DOWN_LEG,FULL_TOSS,60,24,2,15.0,12.0,30.0
4523,376169,Michael Neser,OUTSIDE_OFFSTUMP,FULL_TOSS,28,24,2,7.0,12.0,14.0
4524,1159843,Kumar Kartikeya,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,42,24,1,10.5,24.0,42.0
4525,348152,Usman Qadir,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,26,24,2,6.5,12.0,13.0
4526,1058987,Karthik Meiyappan,ON_THE_STUMPS,GOOD_LENGTH,23,24,3,5.75,8.0,7.67
4527,1206039,Akash Madhwal,ON_THE_STUMPS,GOOD_LENGTH,33,24,1,8.25,24.0,33.0
4528,355269,James Neesham,ON_THE_STUMPS,FULL_TOSS,35,24,4,8.75,6.0,8.75
4529,360911,Varun Aaron,ON_THE_STUMPS,SHORT,38,24,4,9.5,6.0,9.5
4530,29264,Harbhajan Singh,DOWN_LEG,GOOD_LENGTH,45,24,1,11.25,24.0,45.0
4531,26421,Ravichandran Ashwin,ON_THE_STUMPS,FULL_TOSS,50,24,2,12.5,12.0,25.0
4532,1167838,Ahmed Baladraf,OUTSIDE_OFFSTUMP,GOOD_LENGTH,25,24,1,6.25,24.0,25.0
4533,623695,Chamika Karunaratne,WIDE_OUTSIDE_OFFSTUMP,FULL,31,24,1,7.75,24.0,31.0
4534,360456,Asela Gunaratne,DOWN_LEG,GOOD_LENGTH,17,24,2,4.25,12.0,8.5
4535,30102,Zaheer Khan,DOWN_LEG,SHORT,56,24,2,14.0,12.0,28.0
4536,47492,Dale Steyn,OUTSIDE_OFFSTUMP,SHORT,35,24,2,8.75,12.0,17.5
