,player_id,batsman,line,length,runs_scored,balls_faced,dismissals,batting_average,batting_strike_rate,Country
6691,437448,Jake Lehmann,OUTSIDE_OFFSTUMP,FULL_TOSS,21,10,1,21.0,210.0,Australia
6692,437448,Jake Lehmann,ON_THE_STUMPS,SHORT,20,10,1,20.0,200.0,Australia
6693,1168049,Jake Fraser-McGurk,ON_THE_STUMPS,FULL_TOSS,17,10,1,17.0,170.0,Australia
6694,833087,Mahedi Hasan,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,9,10,1,9.0,90.0,Bangladesh
6695,581160,Khary Pierre,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,5,10,1,5.0,50.0,West Indies
6696,319439,Mitchell McClenaghan,OUTSIDE_OFFSTUMP,FULL_TOSS,16,10,1,16.0,160.0,New Zealand
6697,230555,Shamarh Brooks,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,10,1,2.0,20.0,West Indies
6698,633638,Sharvin Muniandy,ON_THE_STUMPS,FULL,15,10,1,15.0,150.0,Malaysia
6699,532856,Manan Vohra,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,9,10,1,9.0,90.0,India
6700,633428,Mohammad Ghazanfar,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,10,3,0.67,20.0,Hong Kong
6701,390481,Harshal Patel,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,9,10,2,4.5,90.0,India
6702,519070,Gerhard Erasmus,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,12,10,2,6.0,120.0,Namibia
6703,55814,Brendan Taylor,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,2,10,1,2.0,20.0,Zimbabwe
6704,698343,Eathan Bosch,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,10,2,3.5,70.0,South Africa
6705,348049,Nasum Ahmed,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,19,10,1,19.0,190.0,Bangladesh
6706,1159748,Lalhmangaiha,OUTSIDE_OFFSTUMP,FULL,8,10,1,8.0,80.0,India
6707,28235,Shikhar Dhawan,DOWN_LEG,YORKER,3,10,1,3.0,30.0,India
6708,1159641,Monank Patel,OUTSIDE_OFFSTUMP,FULL,16,10,1,16.0,160.0,United States of America
6709,348026,John Campbell,ON_THE_STUMPS,FULL,11,10,1,11.0,110.0,West Indies
6710,1161044,Shamim Hossain,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,12,10,2,6.0,120.0,Bangladesh
6711,590326,Mitchell Swepson,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,10,1,8.0,80.0,Australia
6712,629084,Ramesh Mendis,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,17,10,1,17.0,170.0,Sri Lanka
6713,722303,Matt Renshaw,ON_THE_STUMPS,FULL_TOSS,18,10,1,18.0,180.0,Australia
6714,316730,Jono Dean,OUTSIDE_OFFSTUMP,GOOD_LENGTH,2,10,1,2.0,20.0,Australia
6715,1171647,Avneesh Sudha,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,16,10,1,16.0,160.0,India
6716,288992,Chris Jordan,DOWN_LEG,FULL_TOSS,19,10,1,19.0,190.0,England
6717,31107,Amit Mishra,ON_THE_STUMPS,FULL,8,10,2,4.0,80.0,India
6718,7252,Tim Paine,ON_THE_STUMPS,GOOD_LENGTH,6,10,2,3.0,60.0,Australia
6719,5961,Moises Henriques,DOWN_LEG,SHORT,11,10,2,5.5,110.0,Australia
6720,595739,Leus du Plooy,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,20,10,1,20.0,200.0,England
6721,521637,Ben Duckett,OUTSIDE_OFFSTUMP,SHORT,13,10,1,13.0,130.0,England
6722,528067,Murugan Ashwin,OUTSIDE_OFFSTUMP,GOOD_LENGTH,10,10,2,5.0,100.0,India
6723,914171,Qais Ahmad,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,16,10,2,8.0,160.0,Afghanistan
6724,277914,Jeet Raval,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,14,10,1,14.0,140.0,New Zealand
6725,722303,Matt Renshaw,OUTSIDE_OFFSTUMP,SHORT,18,10,1,18.0,180.0,Australia
6726,1126693,Baxter Holt,ON_THE_STUMPS,GOOD_LENGTH,11,10,1,11.0,110.0,Australia
6727,1287032,Naman Dhir,OUTSIDE_OFFSTUMP,GOOD_LENGTH,11,10,2,5.5,110.0,India
6728,1132219,Sanvir Singh,OUTSIDE_OFFSTUMP,GOOD_LENGTH,12,10,1,12.0,120.0,India
6729,1263691,Rehan Ahmed,ON_THE_STUMPS,GOOD_LENGTH,3,10,1,3.0,30.0,England
6730,595406,Shane Dadswell,ON_THE_STUMPS,FULL,11,10,1,11.0,110.0,South Africa
6731,1168651,Haider Ali,ON_THE_STUMPS,FULL_TOSS,9,10,2,4.5,90.0,Pakistan
6732,853265,Mahipal Lomror,DOWN_LEG,GOOD_LENGTH,2,10,1,2.0,20.0,India
6733,31820,Ashish Nehra,ON_THE_STUMPS,GOOD_LENGTH,3,10,2,1.5,30.0,India
6734,232438,Gary Ballance,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,10,1,8.0,80.0,Zimbabwe
6735,25490,Richie Berrington,OUTSIDE_OFFSTUMP,SHORT,15,10,1,15.0,150.0,Scotland
6736,713811,Tinashe Kamunhukamwe,OUTSIDE_OFFSTUMP,FULL,11,10,1,11.0,110.0,Zimbabwe
6737,499660,Gurinder Sandhu,OUTSIDE_OFFSTUMP,GOOD_LENGTH,11,10,1,11.0,110.0,Australia
6738,1143529,Imran Anwar,ON_THE_STUMPS,FULL,11,10,1,11.0,110.0,Bahrain
6739,321757,Rudi Second,ON_THE_STUMPS,GOOD_LENGTH,6,10,1,6.0,60.0,South Africa
6740,1284541,Zain Ul Abidin,OUTSIDE_OFFSTUMP,GOOD_LENGTH,8,10,2,4.0,80.0,Saudi Arabia
6741,48472,Tillakaratne Dilshan,DOWN_LEG,GOOD_LENGTH,8,10,1,8.0,80.0,Sri Lanka
6742,959833,Wes Agar,OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,10,1,7.0,70.0,Australia
6743,388678,Ben Dunk,DOWN_LEG,SHORT,6,10,1,6.0,60.0,Australia
6744,719719,M Shahrukh Khan,ON_THE_STUMPS,YORKER,8,10,2,4.0,80.0,India
6745,719719,M Shahrukh Khan,ON_THE_STUMPS,FULL_TOSS,19,10,3,6.33,190.0,India
6746,719715,Washington Sundar,OUTSIDE_OFFSTUMP,FULL_TOSS,7,10,2,3.5,70.0,India
6747,595739,Leus du Plooy,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,16,10,1,16.0,160.0,England
6748,717373,Amad Butt,ON_THE_STUMPS,GOOD_LENGTH,20,10,1,20.0,200.0,Pakistan
6749,47850,Roelof van der Merwe,OUTSIDE_OFFSTUMP,SHORT,5,10,4,1.25,50.0,Netherlands
6750,437927,Stephan Baard,OUTSIDE_OFFSTUMP,SHORT,16,10,1,16.0,160.0,Namibia
6751,1337353,Abdullah Bayoumy,OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,10,2,3.5,70.0,South Africa
6752,432783,Sachin Baby,OUTSIDE_OFFSTUMP,FULL_TOSS,19,10,1,19.0,190.0,India
6753,1209270,Himanshu Rathod,ON_THE_STUMPS,GOOD_LENGTH,8,10,2,4.0,80.0,Qatar
6754,327830,Dwaine Pretorius,DOWN_LEG,GOOD_LENGTH,9,10,3,3.0,90.0,South Africa
6755,1369884,Manan Ali,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,11,10,1,11.0,110.0,Saudi Arabia
6756,530773,Pawan Negi,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,11,10,1,11.0,110.0,India
6757,413023,Etienne Beukes,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,10,3,1.67,50.0,Cambodia
6758,1369884,Manan Ali,ON_THE_STUMPS,FULL,22,10,1,22.0,220.0,Saudi Arabia
6759,629057,Shadman Islam,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,10,10,1,10.0,100.0,Bangladesh
6760,251721,Adam Lyth,DOWN_LEG,GOOD_LENGTH,14,10,2,7.0,140.0,England
6761,798167,Rubel Mia,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,5,10,1,5.0,50.0,Bangladesh
6762,1397995,Shahzaib Jamil,OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,10,1,7.0,70.0,
6763,42639,Shahid Afridi,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,27,10,1,27.0,270.0,Pakistan
6764,1210488,Cooper Connolly,DOWN_LEG,SHORT,20,10,1,20.0,200.0,Australia
6765,326016,Bhuvneshwar Kumar,OUTSIDE_OFFSTUMP,SHORT,10,10,2,5.0,100.0,India
6766,603411,Jay Lenton,ON_THE_STUMPS,FULL,16,10,1,16.0,160.0,Australia
6767,530015,William Bosisto,OUTSIDE_OFFSTUMP,FULL,2,10,2,1.0,20.0,Australia
6768,477021,Vijay Shankar,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,9,10,1,9.0,90.0,India
6769,42639,Shahid Afridi,DOWN_LEG,FULL,24,10,1,24.0,240.0,Pakistan
6770,1048891,Aryaman Sunil,OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,10,1,7.0,70.0,Singapore
6771,1076382,Mackenzie Harvey,DOWN_LEG,GOOD_LENGTH,8,10,1,8.0,80.0,Australia
6772,530773,Pawan Negi,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,12,10,2,6.0,120.0,India
6773,550235,Tom Curran,ON_THE_STUMPS,YORKER,8,10,3,2.67,80.0,England
6774,1244751,Arshad Khan,ON_THE_STUMPS,GOOD_LENGTH,9,10,1,9.0,90.0,India
6775,793457,Hazratullah Zazai,ON_THE_STUMPS,YORKER,6,10,2,3.0,60.0,Afghanistan
6776,55412,Craig Ervine,OUTSIDE_OFFSTUMP,FULL_TOSS,9,10,1,9.0,90.0,Zimbabwe
6777,466090,Shaylen Pillay,ON_THE_STUMPS,GOOD_LENGTH,6,10,1,6.0,60.0,South Africa
6778,44956,Grant Elliott,OUTSIDE_OFFSTUMP,FULL,15,10,1,15.0,150.0,New Zealand
6779,1205559,Mohammad Haris,OUTSIDE_OFFSTUMP,FULL_TOSS,18,10,2,9.0,180.0,Pakistan
6780,55412,Craig Ervine,OUTSIDE_OFFSTUMP,SHORT,12,10,2,6.0,120.0,Zimbabwe
6781,280490,JJ Smuts,WIDE_OUTSIDE_OFFSTUMP,FULL,19,10,1,19.0,190.0,South Africa
6782,19264,Liam Plunkett,OUTSIDE_OFFSTUMP,FULL,11,10,2,5.5,110.0,United States of America
6783,623695,Chamika Karunaratne,WIDE_OUTSIDE_OFFSTUMP,FULL,21,10,1,21.0,210.0,Sri Lanka
6784,41140,Khurram Manzoor,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,9,10,1,9.0,90.0,Pakistan
6785,623695,Chamika Karunaratne,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,4,10,2,2.0,40.0,Sri Lanka
6786,317273,Umar Akmal,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,3,10,2,1.5,30.0,Pakistan
6787,414970,Safyaan Sharif,ON_THE_STUMPS,GOOD_LENGTH,13,10,2,6.5,130.0,Scotland
6788,823339,Ahmer Bin Nasir,ON_THE_STUMPS,GOOD_LENGTH,9,10,1,9.0,90.0,Bahrain
6789,328026,Isuru Udana,OUTSIDE_OFFSTUMP,FULL_TOSS,13,10,2,6.5,130.0,Sri Lanka
6790,914541,Sherfane Rutherford,WIDE_OUTSIDE_OFFSTUMP,YORKER,7,10,1,7.0,70.0,West Indies
6791,41028,Kamran Akmal,ON_THE_STUMPS,YORKER,4,10,1,4.0,40.0,Pakistan
6792,470633,Tom Kohler-Cadmore,ON_THE_STUMPS,SHORT,17,10,2,8.5,170.0,England
6793,550189,Dayyaan Galiem,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,17,10,1,17.0,170.0,South Africa
6794,362603,Shafiqullah,OUTSIDE_OFFSTUMP,FULL_TOSS,18,10,1,18.0,180.0,Afghanistan
6795,259551,Junaid Khan,ON_THE_STUMPS,GOOD_LENGTH,2,10,1,2.0,20.0,Pakistan
6796,525992,Adam Hose,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,12,10,1,12.0,120.0,England
6797,659081,Mark Watt,ON_THE_STUMPS,FULL,4,10,4,1.0,40.0,Scotland
6798,485676,Keegan Petersen,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,9,10,1,9.0,90.0,South Africa
6799,1241265,Aayan Afzal Khan,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,15,10,1,15.0,150.0,United Arab Emirates
6800,44407,Wesley Barresi,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,20,10,1,20.0,200.0,Netherlands
6801,1058989,Aryan Lakra,OUTSIDE_OFFSTUMP,FULL,24,10,1,24.0,240.0,United Arab Emirates
6802,1217359,Sayed Monib,ON_THE_STUMPS,GOOD_LENGTH,19,10,1,19.0,190.0,Kuwait
6803,1070168,Prithvi Shaw,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,18,10,1,18.0,180.0,India
6804,53115,Daren Sammy,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,12,10,2,6.0,120.0,West Indies
6805,928057,Lorcan Tucker,ON_THE_STUMPS,FULL_TOSS,12,10,1,12.0,120.0,Ireland
6806,44149,Johan Botha,ON_THE_STUMPS,FULL,9,10,1,9.0,90.0,South Africa
6807,489889,Pat Cummins,ON_THE_STUMPS,YORKER,6,10,3,2.0,60.0,Australia
6808,401057,Taijul Islam,OUTSIDE_OFFSTUMP,FULL,5,10,1,5.0,50.0,Bangladesh
6809,307775,Rezza Gaznavi,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,10,2,4.0,80.0,Singapore
6810,401057,Taijul Islam,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,10,1,5.0,50.0,Bangladesh
6811,307775,Rezza Gaznavi,OUTSIDE_OFFSTUMP,GOOD_LENGTH,6,10,1,6.0,60.0,Singapore
6812,547749,Will Young,OUTSIDE_OFFSTUMP,SHORT,20,10,1,20.0,200.0,New Zealand
6813,820681,Amir Jangoo,ON_THE_STUMPS,FULL,16,10,2,8.0,160.0,West Indies
6814,55354,Chamu Chibhabha,ON_THE_STUMPS,FULL,11,10,1,11.0,110.0,Zimbabwe
6815,486672,Theunis de Bruyn,WIDE_OUTSIDE_OFFSTUMP,FULL,21,10,1,21.0,210.0,South Africa
6816,1070173,Shubman Gill,DOWN_LEG,SHORT,31,10,1,31.0,310.0,India
6817,43515,Usman Mushtaq,ON_THE_STUMPS,GOOD_LENGTH,1,10,1,1.0,10.0,United Arab Emirates
6818,56194,Tamim Iqbal,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,22,10,1,22.0,220.0,Bangladesh
6819,1213979,Mitchell Owen,OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,10,1,7.0,70.0,Australia
6820,807657,Sanjay Raghunath,OUTSIDE_OFFSTUMP,FULL,13,10,1,13.0,130.0,India
6821,807469,Thikshila de Silva,OUTSIDE_OFFSTUMP,FULL,15,10,1,15.0,150.0,Sri Lanka
6822,1070195,Harvik Desai,OUTSIDE_OFFSTUMP,GOOD_LENGTH,8,10,1,8.0,80.0,India
6823,550137,Abu Hider,DOWN_LEG,SHORT,3,10,1,3.0,30.0,Bangladesh
6824,628240,Hussain Talat,DOWN_LEG,SHORT,11,10,2,5.5,110.0,Pakistan
6825,1070199,Het Patel,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,11,10,1,11.0,110.0,India
6826,806241,Richard Ngarava,ON_THE_STUMPS,GOOD_LENGTH,12,10,3,4.0,120.0,Zimbabwe
6827,42657,Shoaib Malik,WIDE_OUTSIDE_OFFSTUMP,YORKER,8,10,1,8.0,80.0,Pakistan
6828,481875,George Linde,ON_THE_STUMPS,YORKER,3,10,4,0.75,30.0,South Africa
6829,511532,Al-Amin Hossain,OUTSIDE_OFFSTUMP,GOOD_LENGTH,3,10,2,1.5,30.0,Bangladesh
6830,1213979,Mitchell Owen,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,15,10,2,7.5,150.0,Australia
6831,819441,Darwish Rasooli,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,15,10,1,15.0,150.0,Afghanistan
6832,326632,Joe Burns,WIDE_OUTSIDE_OFFSTUMP,FULL,17,10,1,17.0,170.0,Italy
6833,481979,Anrich Nortje,OUTSIDE_OFFSTUMP,FULL,11,10,3,3.67,110.0,South Africa
6834,259410,Ahmed Shehzad,ON_THE_STUMPS,SHORT,19,10,1,19.0,190.0,Pakistan
6835,43266,Sohaib Maqsood,ON_THE_STUMPS,YORKER,6,10,1,6.0,60.0,Pakistan
6836,550133,Mosaddek Hossain,ON_THE_STUMPS,YORKER,7,10,1,7.0,70.0,Bangladesh
6837,43266,Sohaib Maqsood,DOWN_LEG,SHORT,13,10,1,13.0,130.0,Pakistan
6838,1216245,Ramachandran Ragupathy,OUTSIDE_OFFSTUMP,GOOD_LENGTH,7,10,1,7.0,70.0,India
6839,43265,Sohail Tanvir,WIDE_OUTSIDE_OFFSTUMP,FULL,10,10,1,10.0,100.0,Pakistan
6840,304735,Dilshan Munaweera,ON_THE_STUMPS,SHORT,12,10,2,6.0,120.0,Sri Lanka
6841,420427,Sese Bau,ON_THE_STUMPS,FULL,14,10,1,14.0,140.0,Papua New Guinea
6842,398438,Mayank Agarwal,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,22,10,1,22.0,220.0,India
6843,219889,David Warner,WIDE_OUTSIDE_OFFSTUMP,YORKER,3,10,1,3.0,30.0,Australia
6844,931603,Brendan Doggett,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,6,10,2,3.0,60.0,Australia
6845,1088618,Jonathan Merlo,OUTSIDE_OFFSTUMP,GOOD_LENGTH,10,10,2,5.0,100.0,Australia
6846,888565,Mehran Khan,OUTSIDE_OFFSTUMP,FULL,15,10,1,15.0,150.0,Oman
6847,1088608,Max Bryant,DOWN_LEG,FULL,14,10,1,14.0,140.0,Australia
6848,670031,Alzarri Joseph,WIDE_OUTSIDE_OFFSTUMP,FULL,9,10,4,2.25,90.0,West Indies
6849,398439,Karun Nair,DOWN_LEG,FULL_TOSS,19,10,1,19.0,190.0,India
6850,45204,Robbie Frylinck,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,13,10,1,13.0,130.0,South Africa
6851,505120,Ashton Agar,OUTSIDE_OFFSTUMP,SHORT,16,10,2,8.0,160.0,Australia
6852,932665,Tanvir Islam,OUTSIDE_OFFSTUMP,GOOD_LENGTH,10,10,1,10.0,100.0,Bangladesh
6853,38699,Ross Taylor,WIDE_OUTSIDE_OFFSTUMP,SHORT,14,10,1,14.0,140.0,New Zealand
6854,243944,Alex Blake,ON_THE_STUMPS,GOOD_LENGTH,6,10,1,6.0,60.0,England
6855,505120,Ashton Agar,ON_THE_STUMPS,YORKER,4,10,4,1.0,40.0,Australia
6856,379890,Chad Bowes,DOWN_LEG,GOOD_LENGTH,4,10,2,2.0,40.0,New Zealand
6857,419873,Mohammad Shahzad,WIDE_OUTSIDE_OFFSTUMP,SHORT,27,10,1,27.0,270.0,Afghanistan
6858,670035,Brandon King,ON_THE_STUMPS,YORKER,1,10,6,0.17,10.0,West Indies
6859,52983,Marlon Samuels,WIDE_OUTSIDE_OFFSTUMP,SHORT,20,10,1,20.0,200.0,West Indies
6860,1000791,Bradley Currie,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,10,1,5.0,50.0,Scotland
6861,931581,Rishabh Pant,WIDE_OUTSIDE_OFFSTUMP,YORKER,7,10,1,7.0,70.0,India
6862,823703,Rajat Patidar,ON_THE_STUMPS,FULL_TOSS,17,10,1,17.0,170.0,India
6863,420427,Sese Bau,OUTSIDE_OFFSTUMP,FULL,9,10,1,9.0,90.0,Papua New Guinea
6864,56125,Shohidul Islam,OUTSIDE_OFFSTUMP,FULL,12,10,2,6.0,120.0,Bangladesh
6865,38373,Jesse Ryder,ON_THE_STUMPS,FULL,12,10,2,6.0,120.0,New Zealand
6866,1201552,Sachin Kumar,ON_THE_STUMPS,GOOD_LENGTH,17,10,1,17.0,170.0,India
6867,554700,Nikhil Naik,OUTSIDE_OFFSTUMP,FULL,6,10,1,6.0,60.0,India
6868,364343,Craig Young,OUTSIDE_OFFSTUMP,FULL,6,10,2,3.0,60.0,Ireland
6869,1193548,Tim Pringle,OUTSIDE_OFFSTUMP,FULL,5,10,2,2.5,50.0,Netherlands
6870,537124,Gurkeerat Singh Mann,WIDE_OUTSIDE_OFFSTUMP,FULL,14,10,1,14.0,140.0,India
6871,459508,Andrew Tye,ON_THE_STUMPS,FULL_TOSS,26,10,1,26.0,260.0,Australia
6872,1339045,Chanchal Rathore,OUTSIDE_OFFSTUMP,GOOD_LENGTH,25,10,1,25.0,250.0,India
6873,459257,Tymal Mills,OUTSIDE_OFFSTUMP,GOOD_LENGTH,12,10,1,12.0,120.0,England
6874,552152,Dushmantha Chameera,OUTSIDE_OFFSTUMP,FULL,6,10,3,2.0,60.0,Sri Lanka
6875,465793,Dhananjaya de Silva,ON_THE_STUMPS,FULL_TOSS,33,10,1,33.0,330.0,Sri Lanka
6876,1079380,Nikhil Chaudhary,OUTSIDE_OFFSTUMP,SHORT,15,10,2,7.5,150.0,Australia
6877,494581,Rahkeem Cornwall,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,12,10,1,12.0,120.0,West Indies
6878,352048,Gulbadin Naib,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,18,10,1,18.0,180.0,Afghanistan
6879,1091078,Tion Webster,DOWN_LEG,GOOD_LENGTH,15,10,1,15.0,150.0,West Indies
6880,331855,Taruwar Kohli,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,7,10,2,3.5,70.0,India
6881,629063,Mehidy Hasan Miraz,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,8,10,3,2.67,80.0,Bangladesh
6882,990165,Mukidul Islam,ON_THE_STUMPS,GOOD_LENGTH,1,10,1,1.0,10.0,Bangladesh
6883,787073,Chris Green,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,18,10,1,18.0,180.0,Australia
6884,508442,Abdul Mazid,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,15,10,1,15.0,150.0,Bangladesh
6885,505120,Ashton Agar,ON_THE_STUMPS,SHORT,9,10,2,4.5,90.0,Australia
6886,376169,Michael Neser,ON_THE_STUMPS,YORKER,13,10,3,4.33,130.0,Australia
6887,990147,Akbar Ali,ON_THE_STUMPS,GOOD_LENGTH,2,10,4,0.5,20.0,Bangladesh
6888,919525,Akbar Khan,ON_THE_STUMPS,GOOD_LENGTH,6,10,3,2.0,60.0,Hong Kong
6889,1005257,Simi Singh,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,13,10,1,13.0,130.0,Ireland
6890,662235,Josh Inglis,ON_THE_STUMPS,YORKER,2,9,4,0.5,22.22,Australia
6891,949205,Salman Khan,OUTSIDE_OFFSTUMP,FULL,16,9,1,16.0,177.78,India
6892,390724,Sumeet Verma,OUTSIDE_OFFSTUMP,FULL,5,9,1,5.0,55.56,India
6893,1214273,Ryan Harrison,OUTSIDE_OFFSTUMP,GOOD_LENGTH,14,9,1,14.0,155.56,New Zealand
6894,265564,Wayne Parnell,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,4,9,1,4.0,44.44,South Africa
6895,402992,Shuvagata Hom,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,20,9,1,20.0,222.22,Bangladesh
6896,1273854,Bharat Sharma,OUTSIDE_OFFSTUMP,FULL,9,9,1,9.0,100.0,India
6897,851409,Parth Sahani,OUTSIDE_OFFSTUMP,GOOD_LENGTH,3,9,1,3.0,33.33,India
6898,23460,Luke Wright,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,9,9,2,4.5,100.0,England
6899,8917,Moeen Ali,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,17,9,1,17.0,188.89,England
6900,1241277,Muhammad Waseem,ON_THE_STUMPS,FULL_TOSS,11,9,1,11.0,122.22,United Arab Emirates
6901,932635,Nayeem Hasan,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,8,9,2,4.0,88.89,Bangladesh
6902,403902,Liam Livingstone,DOWN_LEG,FULL_TOSS,27,9,1,27.0,300.0,England
6903,698189,Wiaan Mulder,OUTSIDE_OFFSTUMP,FULL_TOSS,15,9,3,5.0,166.67,South Africa
6904,1192940,Shiraz Khan,OUTSIDE_OFFSTUMP,FULL,10,9,1,10.0,111.11,Kuwait
6905,6973,Peter Nevill,ON_THE_STUMPS,GOOD_LENGTH,12,9,1,12.0,133.33,Australia
6906,505120,Ashton Agar,ON_THE_STUMPS,FULL_TOSS,7,9,2,3.5,77.78,Australia
6907,1194795,Matheesha Pathirana,OUTSIDE_OFFSTUMP,GOOD_LENGTH,5,9,2,2.5,55.56,Sri Lanka
6908,698317,Ruben Trumpelmann,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,3,9,1,3.0,33.33,Namibia
6909,594995,Gavin Kaplan,ON_THE_STUMPS,GOOD_LENGTH,15,9,1,15.0,166.67,South Africa
6910,1194744,Shevon Daniel,OUTSIDE_OFFSTUMP,SHORT,17,9,1,17.0,188.89,Sri Lanka
6911,290716,Kedar Jadhav,DOWN_LEG,GOOD_LENGTH,13,9,1,13.0,144.44,India
6912,398666,Sean Abbott,WIDE_OUTSIDE_OFFSTUMP,FULL,18,9,1,18.0,200.0,Australia
6913,400587,Irfan Sukkur,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,13,9,1,13.0,144.44,Bangladesh
6914,698343,Eathan Bosch,ON_THE_STUMPS,FULL,9,9,1,9.0,100.0,South Africa
6915,26421,Ravichandran Ashwin,OUTSIDE_OFFSTUMP,YORKER,8,9,1,8.0,88.89,India
6916,422593,Daniel Bell-Drummond,ON_THE_STUMPS,YORKER,9,9,1,9.0,100.0,England
6917,698343,Eathan Bosch,OUTSIDE_OFFSTUMP,SHORT,7,9,2,3.5,77.78,South Africa
6918,677077,Romario Shepherd,DOWN_LEG,FULL,4,9,1,4.0,44.44,West Indies
6919,877051,Tom Banton,OUTSIDE_OFFSTUMP,FULL_TOSS,12,9,1,12.0,133.33,England
6920,677077,Romario Shepherd,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,16,9,1,16.0,177.78,West Indies
6921,51862,Andre Fletcher,WIDE_OUTSIDE_OFFSTUMP,FULL_TOSS,20,9,1,20.0,222.22,West Indies
6922,1199426,Irfan Khan,OUTSIDE_OFFSTUMP,SHORT,14,9,1,14.0,155.56,Pakistan
6923,924551,Lahiru Samarakoon,ON_THE_STUMPS,FULL,0,9,1,0.0,0.0,Sri Lanka
6924,1217274,Sathaiya Veerapathiran,ON_THE_STUMPS,GOOD_LENGTH,4,9,1,4.0,44.44,Bahrain
6925,362603,Shafiqullah,ON_THE_STUMPS,FULL,30,9,1,30.0,333.33,Afghanistan
