,player_id,batsman,shot,runs_scored,balls_faced,dismissals,batting_average,batting_strike_rate
6214,550133,Mosaddek Hossain,SQUARE_DRIVE,25,16,1,25.0,156.25
6215,37737,Brendon McCullum,REVERSE_SWEEP,25,22,1,25.0,113.64
6216,1058989,Aryan Lakra,PULL,25,12,1,25.0,208.33
6217,793463,Rashid Khan,CUT_SHOT_ON_BACK_FOOT,25,14,1,25.0,178.57
6218,665053,Zak Crawley,REVERSE_SWEEP,25,20,2,12.5,125.0
6219,12461,Jade Dernbach,VERTICAL_FORWARD_ATTACK,25,22,2,12.5,113.64
6220,288616,Tom Poynton,PULL_HOOK_ON_BACK_FOOT,25,20,4,6.25,125.0
6221,572199,Ryan Higgins,REVERSE_SWEEP,24,23,1,24.0,104.35
6222,562263,Robert O'Donnell,PULL,24,19,2,12.0,126.32
6223,1287029,Bipin Saurabh,PULL,24,15,2,12.0,160.0
6224,376116,Umesh Yadav,PULL,24,19,1,24.0,126.32
6225,7547,Ben Rohrer,ON_DRIVE,24,14,1,24.0,171.43
6226,823509,Glenn Phillips,SWEEP,24,8,1,24.0,300.0
6227,931015,Thanuka Dabare,CUT_SHOT,24,25,1,24.0,96.0
6228,1122501,Mitesh Patel,FLICK,24,21,1,24.0,114.29
6229,297628,Sam Billings,SQUARE_DRIVE,24,24,2,12.0,100.0
6230,680045,Shubham Sharma,ON_DRIVE,24,21,1,24.0,114.29
6231,380956,Michael Rippon,COVER_DRIVE,24,15,2,12.0,160.0
6232,1284531,Edson Silva,SLOG_SHOT,24,7,2,12.0,342.86
6233,694211,Avesh Khan,SLOG_SHOT,24,18,2,12.0,133.33
6234,1161038,Alishan Sharafu,STEERED,24,26,1,24.0,92.31
6235,680045,Shubham Sharma,PULL,24,10,1,24.0,240.0
6236,253802,Virat Kohli,UPPER_CUT,24,11,1,24.0,218.18
6237,446499,Unmukt Chand,PULL,24,14,3,8.0,171.43
6238,4451,George Bailey,STEERED,24,21,1,24.0,114.29
6239,230551,Gajanand Singh,ON_DRIVE,24,20,1,24.0,120.0
6240,677077,Romario Shepherd,SLOG_SWEEP,24,15,2,12.0,160.0
6241,379504,Adam Zampa,SLOG_SHOT,24,21,5,4.8,114.29
6242,300618,Nasir Hossain,STRAIGHT_DRIVE,24,11,2,12.0,218.18
6243,379774,Colin Ackermann,COVER_DRIVE,24,26,1,24.0,92.31
6244,230549,Jason Mohammed,SQUARE_DRIVE,24,24,3,8.0,100.0
6245,379774,Colin Ackermann,PULL,24,18,5,4.8,133.33
6246,355266,Craig Cachopa,LEG_GLANCE,24,14,1,24.0,171.43
6247,460079,Miles Hammond,FLICK,24,10,1,24.0,240.0
6248,437927,Stephan Baard,CUT_SHOT,24,34,2,12.0,70.59
6249,605683,Migael Pretorius,PULL,24,17,1,24.0,141.18
6250,709675,James Bazley,FLICK,24,30,2,12.0,80.0
6251,458895,Andrew Salter,PUSH_SHOT,24,40,2,12.0,60.0
6252,261354,Nathan Coulter-Nile,COVER_DRIVE,24,29,3,8.0,82.76
6253,570241,Mattie McKiernan,CUT_SHOT_ON_BACK_FOOT,24,22,3,8.0,109.09
6254,1076722,Will Sutherland,SQUARE_DRIVE,24,12,1,24.0,200.0
6255,679567,Ben Dwarshuis,CUT_SHOT,24,30,3,8.0,80.0
6256,1060380,Ruturaj Gaikwad,HOOK,24,6,1,24.0,400.0
6257,553821,JJ Smit,SLOG_SHOT,24,12,1,24.0,200.0
6258,922943,Shadab Khan,SWEEP_SHOT,24,17,1,24.0,141.18
6259,248920,Devon Thomas,STRAIGHT_DRIVE,24,14,1,24.0,171.43
6260,446507,Suryakumar Yadav,HOOK,24,18,2,12.0,133.33
6261,698189,Wiaan Mulder,SLOG_SWEEP,24,8,2,12.0,300.0
6262,298693,Scott Elstone,PULL_HOOK_ON_BACK_FOOT,24,14,1,24.0,171.43
6263,928057,Lorcan Tucker,REVERSE_SWEEP,24,25,2,12.0,96.0
6264,355092,Joe Leach,CUT_SHOT_ON_BACK_FOOT,24,25,2,12.0,96.0
6265,362201,Lewis Gregory,SLOG_SWEEP,24,12,2,12.0,200.0
6266,1036191,Bas de Leede,PULL_HOOK_ON_BACK_FOOT,24,14,1,24.0,171.43
6267,637151,Danny Lamb,CUT_SHOT_ON_BACK_FOOT,24,21,1,24.0,114.29
6268,1168641,Harpreet Brar,PULL,24,22,1,24.0,109.09
6269,627627,Tom Rogers,FLICK,24,22,1,24.0,109.09
6270,310525,Chris Wood,LEG_GLANCE,24,21,1,24.0,114.29
6271,1050545,Xavier Bartlett,ON_DRIVE,24,17,2,12.0,141.18
6272,232435,Calum MacLeod,CUT_SHOT,24,27,3,8.0,88.89
6273,1076713,Cameron Green,PUSH,24,38,2,12.0,63.16
6274,1112537,Jordan Cox,SLOG_SWEEP,24,9,3,8.0,266.67
6275,251721,Adam Lyth,REVERSE_SWEEP,24,17,1,24.0,141.18
6276,458897,Ruaidhri Smith,CUT_SHOT_ON_BACK_FOOT,24,13,1,24.0,184.62
6277,277662,Corey Anderson,STEERED,24,26,1,24.0,92.31
6278,423838,Rahul Tewatia,STRAIGHT_DRIVE,24,9,1,24.0,266.67
6279,398439,Karun Nair,DEFENDED,24,127,5,4.8,18.9
6280,290716,Kedar Jadhav,DEFENDED,24,95,3,8.0,25.26
6281,214974,Mitchell Claydon,VERTICAL_FORWARD_ATTACK,24,31,3,8.0,77.42
6282,1260388,Toby Albert,PULL_HOOK_ON_BACK_FOOT,24,17,1,24.0,141.18
6283,1209110,Basil Hameed,CUT_SHOT,24,27,1,24.0,88.89
6284,36581,Neil Broom,CUT_SHOT_ON_BACK_FOOT,24,18,2,12.0,133.33
6285,520183,Zeeshan Ashraf,PULL,24,16,2,12.0,150.0
6286,388802,Tom Latham,REVERSE_SWEEP,24,24,1,24.0,100.0
6287,495551,Sheldon Cottrell,PULL,24,17,4,6.0,141.18
6288,314743,Shykat Ali,STRAIGHT_DRIVE,24,9,1,24.0,266.67
6289,1209110,Basil Hameed,SLOG_SWEEP,24,8,1,24.0,300.0
6290,318845,Rilee Rossouw,DAB,24,29,1,24.0,82.76
6291,669855,Jofra Archer,LEG_GLANCE,24,19,3,8.0,126.32
6292,345825,Chaturanga de Silva,PULL,24,20,3,8.0,120.0
6293,525992,Adam Hose,REVERSE_SWEEP,24,21,3,8.0,114.29
6294,422592,Fabian Cowdrey,CUT_SHOT_ON_BACK_FOOT,24,17,2,12.0,141.18
6295,386302,Zeeshan Ali,COVER_DRIVE,24,13,1,24.0,184.62
6296,315232,Asif Khan,FLICK,24,24,1,24.0,100.0
6297,222354,Milinda Siriwardana,CUT_SHOT,24,20,1,24.0,120.0
6298,315586,Chadwick Walton,RAMP,24,7,1,24.0,342.86
6299,290727,Rishi Dhawan,PULL,24,15,1,24.0,160.0
6300,8491,Jimmy Adams,CUT_SHOT_ON_BACK_FOOT,24,12,2,12.0,200.0
6301,11724,Rikki Clarke,CUT_SHOT_ON_BACK_FOOT,24,19,1,24.0,126.32
6302,974719,Muhammad Usman,FLICK,24,25,1,24.0,96.0
6303,529436,Srikar Bharat,COVER_DRIVE,24,25,1,24.0,96.0
6304,277472,Darren Bravo,STRAIGHT_DRIVE,24,13,1,24.0,184.62
6305,643433,George Garton,REVERSE_SWEEP,24,13,1,24.0,184.62
6306,793467,Karim Janat,SLOG_SWEEP,24,16,6,4.0,150.0
6307,32966,Piyush Chawla,SLOG_SHOT,24,17,5,4.8,141.18
6308,419873,Mohammad Shahzad,SLOG_SWEEP,24,11,1,24.0,218.18
6309,40618,Imran Tahir,SLOG_SHOT,24,23,9,2.67,104.35
6310,659081,Mark Watt,ON_DRIVE,24,22,2,12.0,109.09
6311,36592,Peter Borren,FLICK,24,20,1,24.0,120.0
6312,474760,Chundangapoyil Rizwan,CUT_SHOT,24,14,1,24.0,171.43
6313,270484,James Faulkner,CUT_SHOT_ON_BACK_FOOT,24,21,1,24.0,114.29
6314,1201514,Mickil Jaiswal,ON_DRIVE,24,14,1,24.0,171.43
6315,280490,JJ Smuts,PUSH,24,47,1,24.0,51.06
6316,747315,Nathan Sowter,CUT_SHOT_ON_BACK_FOOT,24,23,4,6.0,104.35
6317,56167,Ziaur Rahman,FLICK,24,26,1,24.0,92.31
6318,1095899,William Buttleman,PULL_HOOK_ON_BACK_FOOT,24,10,1,24.0,240.0
6319,269237,Mohammad Mithun,DEFENDED,24,116,5,4.8,20.69
6320,420402,Afsar Zazai,PULL,24,14,2,12.0,171.43
6321,519544,Tom Taylor,CUT_SHOT_ON_BACK_FOOT,24,28,1,24.0,85.71
6322,595921,Curtis Campher,PUSH,24,35,2,12.0,68.57
6323,35263,Virender Sehwag,ON_DRIVE,24,17,3,8.0,141.18
6324,665053,Zak Crawley,STRAIGHT_DRIVE,24,13,1,24.0,184.62
6325,670035,Brandon King,HOOK,24,9,1,24.0,266.67
6326,390484,Jaydev Unadkat,ON_DRIVE,24,22,1,24.0,109.09
6327,56154,Shamsur Rahman,CUT_SHOT,24,19,1,24.0,126.32
6328,348152,Usman Qadir,PULL,24,17,2,12.0,141.18
6329,781285,Jake Weatherald,REVERSE_SWEEP,24,10,1,24.0,240.0
6330,55608,Hamilton Masakadza,STEERED,24,16,1,24.0,150.0
6331,11724,Rikki Clarke,REVERSE_SWEEP,23,16,2,11.5,143.75
6332,497121,Deepak Hooda,UPPER_CUT,23,7,1,23.0,328.57
6333,6033,Mitchell Johnson,FLICK,23,18,2,11.5,127.78
6334,21440,John Simpson,REVERSE_SWEEP,23,17,1,23.0,135.29
6335,1099379,Gareth Delany,SLOG_SHOT,23,15,4,5.75,153.33
6336,457280,Adam Rossington,SLOG_SWEEP,23,9,2,11.5,255.56
6337,1147613,James Wharton,PULL_HOOK_ON_BACK_FOOT,23,9,1,23.0,255.56
6338,1159711,Shahbaz Ahmed,PUSH,23,35,2,11.5,65.71
6339,23460,Luke Wright,DROP_AND_RUN,23,28,1,23.0,82.14
6340,713195,Harry Nielsen,COVER_DRIVE,23,24,1,23.0,95.83
6341,419873,Mohammad Shahzad,DEFENDED,23,88,1,23.0,26.14
6342,990039,Shoriful Islam,PULL,23,10,1,23.0,230.0
6343,300631,Kusal Perera,STEERED,23,23,1,23.0,100.0
6344,793467,Karim Janat,PUSH,23,58,3,7.67,39.66
6345,766809,Jordan Thompson,ON_DRIVE,23,17,1,23.0,135.29
6346,711559,Usman Ghani,LEG_GLANCE,23,16,1,23.0,143.75
6347,631668,Stephen Eskinazi,SLOG_SHOT,23,13,4,5.75,176.92
6348,669365,Phil Salt,REVERSE_SWEEP,23,21,3,7.67,109.52
6349,1152427,Dunith Wellalage,STEERED,23,17,1,23.0,135.29
6350,55946,Junaid Siddique,FLICK,23,20,1,23.0,115.0
6351,333780,Nic Maddinson,REVERSE_SWEEP,23,11,1,23.0,209.09
6352,946517,Dion Myers,ON_DRIVE,23,21,2,11.5,109.52
6353,765879,Matthew Waite,CUT_SHOT_ON_BACK_FOOT,23,12,1,23.0,191.67
6354,495964,Ryan Burl,SWEEP_SHOT,23,12,2,11.5,191.67
6355,261354,Nathan Coulter-Nile,CUT_SHOT,23,17,1,23.0,135.29
6356,497121,Deepak Hooda,VERTICAL_FORWARD_ATTACK,23,17,1,23.0,135.29
6357,237696,Sheldon Jackson,FLICK,23,24,2,11.5,95.83
6358,45705,Colin Ingram,STRAIGHT_DRIVE,23,19,2,11.5,121.05
6359,330902,Mustafizur Rahman,COVER_DRIVE,23,29,4,5.75,79.31
6360,556916,Mukhtar Ahmed,FLICK,23,22,1,23.0,104.55
6361,439952,Chris Morris,STEERED,23,13,1,23.0,176.92
6362,398666,Sean Abbott,PULL_HOOK_ON_BACK_FOOT,23,11,1,23.0,209.09
6363,304735,Dilshan Munaweera,FLICK,23,24,1,23.0,95.83
6364,629063,Mehidy Hasan Miraz,LEG_GLANCE,23,16,1,23.0,143.75
6365,277906,Kane Williamson,UPPER_CUT,23,8,1,23.0,287.5
6366,438563,Mark Chapman,PUSH,23,46,2,11.5,50.0
6367,4823,Steven Crook,LEG_GLANCE,23,20,2,11.5,115.0
6368,348146,Ahsan Ali,STRAIGHT_DRIVE,23,8,1,23.0,287.5
6369,595380,Raynard van Tonder,COVER_DRIVE,23,14,1,23.0,164.29
6370,959759,Finn Allen,PUSH,23,42,2,11.5,54.76
6371,233712,Stephan Myburgh,ON_DRIVE,23,21,2,11.5,109.52
6372,280734,Imrul Kayes,STRAIGHT_DRIVE,23,14,3,7.67,164.29
6373,444970,Jimmy Peirson,SQUARE_DRIVE,23,21,2,11.5,109.52
6374,894087,Calvin Dickinson,CUT_SHOT_ON_BACK_FOOT,23,7,1,23.0,328.57
6375,331855,Taruwar Kohli,COVER_DRIVE,23,16,1,23.0,143.75
6376,233648,Alex Doolan,CUT_SHOT,23,22,2,11.5,104.55
6377,56154,Shamsur Rahman,ON_DRIVE,23,19,1,23.0,121.05
6378,364788,Ben Foakes,PUSH_SHOT,23,39,1,23.0,58.97
6379,901157,Arjun Nair,PULL,23,19,3,7.67,121.05
6380,232438,Gary Ballance,PUSH_SHOT,23,39,1,23.0,58.97
6381,511247,Matt Taylor,PULL_HOOK_ON_BACK_FOOT,23,12,1,23.0,191.67
6382,1125715,Justin Avendano,SLOG_SHOT,23,13,4,5.75,176.92
6383,447261,Deepak Chahar,SLOG_SHOT,23,18,2,11.5,127.78
6384,45204,Robbie Frylinck,COVER_DRIVE,23,18,1,23.0,127.78
6385,505110,Kurtis Patterson,SLOG_SHOT,23,17,2,11.5,135.29
6386,1149157,Chris Benjamin,PUSH_SHOT,23,34,1,23.0,67.65
6387,360456,Asela Gunaratne,SLOG_SHOT,23,10,2,11.5,230.0
6388,1360563,Muhammad Abbas,SLOG_SHOT,23,11,2,11.5,209.09
6389,436757,Heinrich Klaasen,HOOK,23,10,1,23.0,230.0
6390,1161024,Prabhsimran Singh,PUSH,23,52,4,5.75,44.23
6391,51862,Andre Fletcher,SWEEP_SHOT,23,13,1,23.0,176.92
6392,1126045,Nishan Madushka,PULL,23,13,1,23.0,176.92
6393,303423,Andy Balbirnie,PULL_HOOK_ON_BACK_FOOT,23,18,5,4.6,127.78
6394,303423,Andy Balbirnie,PADDLE_SWEEP,23,13,4,5.75,176.92
6395,1202263,Thomas Kelly,FLICK,23,26,2,11.5,88.46
6396,873199,Chris Greaves,CUT_SHOT,23,24,1,23.0,95.83
6397,372116,Temba Bavuma,SLOG_SWEEP,23,7,1,23.0,328.57
6398,372116,Temba Bavuma,SWEEP_SHOT,23,15,1,23.0,153.33
6399,1167770,Meet Bhavsar,COVER_DRIVE,23,22,1,23.0,104.55
6400,865833,Zak Chappell,PULL_HOOK_ON_BACK_FOOT,23,15,1,23.0,153.33
6401,772361,Sam Harper,SLOG_SWEEP,23,9,1,23.0,255.56
6402,866505,Feroze Khushi,LEG_GLANCE,23,25,3,7.67,92.0
6403,300628,Dinesh Chandimal,SLOG_SWEEP,23,10,2,11.5,230.0
6404,1252585,Shubham Dubey,PULL,23,8,1,23.0,287.5
6405,55608,Hamilton Masakadza,CUT_SHOT,23,32,3,7.67,71.88
6406,256956,Laurie Evans,FORWARD_DEFENCE,23,89,1,23.0,25.84
6407,820681,Amir Jangoo,FLICK,23,33,2,11.5,69.7
6408,266268,Pite van Biljon,ON_DRIVE,23,16,1,23.0,143.75
6409,482478,Jan Frylinck,SLOG_SHOT,23,12,3,7.67,191.67
6410,1036191,Bas de Leede,CUT_SHOT,23,19,2,11.5,121.05
6411,326625,Cameron Boyce,SQUARE_DRIVE,23,14,1,23.0,164.29
6412,1158596,William Smale,PULL_HOOK_ON_BACK_FOOT,23,10,2,11.5,230.0
6413,43121,Shaiman Anwar,PULL,23,12,1,23.0,191.67
6414,55872,Malcolm Waller,DEFENDED,23,48,2,11.5,47.92
6415,573170,Luke Wood,COVER_DRIVE,23,18,2,11.5,127.78
6416,55814,Brendan Taylor,SLOG_SHOT,23,15,2,11.5,153.33
6417,326625,Cameron Boyce,CUT_SHOT,23,28,2,11.5,82.14
6418,31107,Amit Mishra,ON_DRIVE,23,21,2,11.5,109.52
6419,1021025,Muhammad Amir,ON_DRIVE,23,22,2,11.5,104.55
6420,386302,Zeeshan Ali,ON_DRIVE,23,14,1,23.0,164.29
6421,53191,Jerome Taylor,SLOG_SHOT,23,11,2,11.5,209.09
6422,1110475,Jack Haynes,PUSH_SHOT,23,52,2,11.5,44.23
6423,530811,Chandrapaul Hemraj,PUSH,23,60,1,23.0,38.33
6424,1185574,Ben Geddes,VERTICAL_FORWARD_ATTACK,23,25,4,5.75,92.0
6425,229225,Kashif Daud,PULL,23,11,1,23.0,209.09
6426,334337,Peter Handscomb,STEERED,23,30,1,23.0,76.67
6427,299572,Sikandar Raza,UPPER_CUT,23,10,2,11.5,230.0
6428,1111984,Blake Cullen,VERTICAL_FORWARD_ATTACK,23,28,4,5.75,82.14
6429,737871,Tom Haines,VERTICAL_FORWARD_ATTACK,23,20,1,23.0,115.0
6430,384518,Hammad Azam,ON_DRIVE,23,16,1,23.0,143.75
6431,44149,Johan Botha,CUT_SHOT,23,17,1,23.0,135.29
6432,1048813,Narayan Jagadeesan,PULL,23,12,1,23.0,191.67
6433,719719,M Shahrukh Khan,SLOG_SWEEP,23,7,1,23.0,328.57
6434,345821,Danushka Gunathilaka,SLOG_SWEEP,23,15,3,7.67,153.33
6435,259517,Ben Brown,REVERSE_SWEEP,23,13,1,23.0,176.92
6436,55414,Sean Ervine,CUT_SHOT_ON_BACK_FOOT,23,12,1,23.0,191.67
6437,279810,Wriddhiman Saha,SLOG_SWEEP,23,12,2,11.5,191.67
6438,1277545,Abishek Porel,SLOG_SHOT,23,12,2,11.5,191.67
6439,826901,Daniel Sams,SLOG_SWEEP,23,14,3,7.67,164.29
6440,747067,Josh Bohannon,LEG_GLANCE,23,20,1,23.0,115.0
6441,53115,Daren Sammy,DEFENDED,23,96,6,3.83,23.96
6442,470699,Ben Cooper,SLOG_SHOT,23,6,1,23.0,383.33
6443,604527,Nitish Rana,DEFENDED,23,221,7,3.29,10.41
6444,227760,Sarfaraz Ahmed,DEFENDED,23,89,1,23.0,25.84
6445,1079434,Riyan Parag,STEERED,23,19,1,23.0,121.05
6446,1151273,Nehal Wadhera,CUT_SHOT,22,23,3,7.33,95.65
6447,961407,Harry Tector,SWEEP_SHOT,22,19,1,22.0,115.79
6448,894103,Aaron Beard,VERTICAL_FORWARD_ATTACK,22,18,2,11.0,122.22
6449,44149,Johan Botha,ON_DRIVE,22,23,1,22.0,95.65
6450,222320,Christiaan Jonker,ON_DRIVE,22,20,1,22.0,110.0
6451,721867,Jitesh Sharma,SWEEP_SHOT,22,10,1,22.0,220.0
6452,928057,Lorcan Tucker,SLOG_SHOT,22,21,6,3.67,104.76
6453,822485,Muhammad Akhlaq,PULL,22,10,3,7.33,220.0
6454,467350,Jonathan Foo,SLOG_SHOT,22,9,1,22.0,244.44
6455,1163855,Hayden Kerr,SLOG_SWEEP,22,5,1,22.0,440.0
6456,641405,Ryan Davies,PULL_HOOK_ON_BACK_FOOT,22,12,4,5.5,183.33
6457,467656,Tom Wells,PUSH_SHOT,22,39,1,22.0,56.41
6458,1070665,Dewald Brevis,PUSH,22,58,2,11.0,37.93
6459,49764,Angelo Mathews,SLOG_SWEEP,22,12,3,7.33,183.33
6460,959827,Jason Sangha,SQUARE_DRIVE,22,14,1,22.0,157.14
6461,279862,Shrikant Mundhe,PULL,22,16,1,22.0,137.5
6462,1093669,Muhammad Tanveer,FLICK,22,18,1,22.0,122.22
6463,670025,Shimron Hetmyer,DEFENDED,22,239,8,2.75,9.21
6464,326434,Alex Carey,LEG_GLANCE,22,17,1,22.0,129.41
6465,537124,Gurkeerat Singh Mann,SLOG_SHOT,22,17,2,11.0,129.41
6466,553249,Bjorn Fortuin,ON_DRIVE,22,25,3,7.33,88.0
6467,212739,James Harris,VERTICAL_FORWARD_ATTACK,22,31,4,5.5,70.97
6468,56194,Tamim Iqbal,HOOK,22,8,2,11.0,275.0
6469,553821,JJ Smit,FLICK,22,23,1,22.0,95.65
6470,373538,Sabbir Rahman,STRAIGHT_DRIVE,22,14,2,11.0,157.14
6471,465793,Dhananjaya de Silva,SWEEP_SHOT,22,19,2,11.0,115.79
6472,232359,Colin Munro,LEFT_ALONE,22,53,1,22.0,41.51
6473,267479,Stiaan van Zyl,CUT_SHOT_ON_BACK_FOOT,22,12,1,22.0,183.33
6474,1278263,Jack Jarvis,COVER_DRIVE,22,18,2,11.0,122.22
6475,211748,Benny Howell,SLOG_SWEEP,22,12,5,4.4,183.33
6476,774217,Clint Hinchliffe,FLICK,22,26,3,7.33,84.62
6477,440522,Logan van Beek,SLOG_SHOT,22,11,1,22.0,200.0
6478,339095,Dieter Klein,VERTICAL_FORWARD_ATTACK,22,24,2,11.0,91.67
6479,277912,Trent Boult,SLOG_SWEEP,22,6,1,22.0,366.67
6480,440517,Dane Cleaver,SLOG_SHOT,22,13,2,11.0,169.23
6481,326016,Bhuvneshwar Kumar,PULL,22,13,3,7.33,169.23
6482,697279,Usman Shinwari,SLOG_SHOT,22,15,2,11.0,146.67
6483,823509,Glenn Phillips,REVERSE_SWEEP,22,12,1,22.0,183.33
6484,348059,Barry McCarthy,COVER_DRIVE,22,22,2,11.0,100.0
6485,381183,Evan Gulbis,CUT_SHOT,22,16,1,22.0,137.5
6486,605360,Akshay Wadkar,CUT_SHOT,22,14,1,22.0,157.14
6487,720471,Ishan Kishan,DEFENDED,22,209,6,3.67,10.53
6488,536936,Litton Das,DEFENDED,22,213,7,3.14,10.33
6489,49764,Angelo Mathews,DEFENDED,22,110,4,5.5,20.0
6490,1107572,Tom Clark,CUT_SHOT_ON_BACK_FOOT,22,17,3,7.33,129.41
6491,1137283,Thomas Rogers,SLOG_SHOT,22,16,4,5.5,137.5
6492,40618,Imran Tahir,ON_DRIVE,22,23,2,11.0,95.65
6493,670045,Gudakesh Motie,SLOG_SHOT,22,12,2,11.0,183.33
6494,532856,Manan Vohra,STRAIGHT_DRIVE,22,6,2,11.0,366.67
6495,233802,Ashan Priyanjan,CUT_SHOT,22,18,1,22.0,122.22
6496,28235,Shikhar Dhawan,HOOK,22,12,1,22.0,183.33
6497,1217274,Sathaiya Veerapathiran,ON_DRIVE,22,13,2,11.0,169.23
6498,211748,Benny Howell,PUSH,22,29,3,7.33,75.86
6499,381743,Daryl Mitchell,STEERED,22,21,1,22.0,104.76
6500,936337,Rahul Hazarika,COVER_DRIVE,22,12,1,22.0,183.33
6501,1161044,Shamim Hossain,SWEEP_SHOT,22,13,3,7.33,169.23
6502,959759,Finn Allen,REVERSE_SWEEP,22,15,2,11.0,146.67
6503,331855,Taruwar Kohli,ON_DRIVE,22,17,1,22.0,129.41
6504,334394,Sam Whiteman,SLOG_SHOT,22,16,4,5.5,137.5
6505,698315,Donavon Ferreira,FLICK,22,10,1,22.0,220.0
6506,959767,Rachin Ravindra,SLOG_SWEEP,22,6,2,11.0,366.67
6507,280490,JJ Smuts,SLOG_SWEEP,22,12,1,22.0,183.33
6508,424377,Krishnappa Gowtham,CUT_SHOT,22,13,3,7.33,169.23
6509,1212829,Ali Naseer,ON_DRIVE,22,23,1,22.0,95.65
6510,53191,Jerome Taylor,ON_DRIVE,22,13,1,22.0,169.23
6511,323389,Mohammad Rizwan,RAMP,22,10,3,7.33,220.0
6512,497121,Deepak Hooda,LEG_GLANCE,22,18,1,22.0,122.22
6513,990039,Shoriful Islam,SLOG_SHOT,22,21,6,3.67,104.76
6514,550137,Abu Hider,PULL,22,21,2,11.0,104.76
6515,315623,Ben Laughlin,ON_DRIVE,22,21,2,11.0,104.76
6516,772061,Sam Cook,VERTICAL_FORWARD_ATTACK,22,23,3,7.33,95.65
6517,56007,Mashrafe Mortaza,FLICK,22,23,2,11.0,95.65
6518,345821,Danushka Gunathilaka,DEFENDED,22,80,4,5.5,27.5
6519,1119026,Devdutt Padikkal,SWEEP_SHOT,22,11,1,22.0,200.0
6520,326625,Cameron Boyce,COVER_DRIVE,22,24,4,5.5,91.67
6521,990031,Towhid Hridoy,SQUARE_DRIVE,22,17,1,22.0,129.41
6522,1343344,Curtis Heaphy,FLICK,22,12,2,11.0,183.33
6523,436677,Soumya Sarkar,UPPER_CUT,22,9,1,22.0,244.44
6524,290727,Rishi Dhawan,SLOG_SHOT,22,9,1,22.0,244.44
6525,420427,Sese Bau,ON_DRIVE,22,24,2,11.0,91.67
6526,1065662,Roshon Primus,SLOG_SHOT,22,25,7,3.14,88.0
6527,49535,Nuwan Kulasekara,ON_DRIVE,22,23,2,11.0,95.65
6528,642525,Sarfaraz Khan,SLOG_SWEEP,22,12,2,11.0,183.33
6529,1194959,Jacob Bethell,SWEEP,22,12,2,11.0,183.33
6530,1158538,Abbas Afridi,SLOG_SHOT,22,17,2,11.0,129.41
6531,571761,Daniel Hughes,DEFENDED,22,103,2,11.0,21.36
6532,308798,D'Arcy Short,PUSH_SHOT,22,48,2,11.0,45.83
6533,55944,Jahurul Islam,ON_DRIVE,22,17,1,22.0,129.41
6534,485676,Keegan Petersen,COVER_DRIVE,22,11,2,11.0,200.0
6535,388802,Tom Latham,CUT_SHOT_ON_BACK_FOOT,22,19,1,22.0,115.79
6536,1195776,Priyesh Patel,COVER_DRIVE,22,5,1,22.0,440.0
6537,642519,Shreyas Iyer,SLOG_SWEEP,22,9,3,7.33,244.44
6538,594329,Jacques Snyman,COVER_DRIVE,22,11,2,11.0,200.0
6539,1331512,Mirza Baig,SLOG_SHOT,22,12,3,7.33,183.33
6540,485379,Andries Gous,COVER_DRIVE,22,20,1,22.0,110.0
6541,789729,Callum Parkinson,CUT_SHOT_ON_BACK_FOOT,22,22,2,11.0,100.0
6542,1045883,Clive Madande,FLICK,22,24,1,22.0,91.67
6543,316102,Craig Williams,SLOG_SHOT,22,13,4,5.5,169.23
6544,1369678,Parvindar Kumar,PULL,22,11,1,22.0,200.0
6545,913847,Zubaidi Zulkifle,ON_DRIVE,22,15,1,22.0,146.67
6546,911707,Harry Brook,SWEEP_SHOT,22,9,2,11.0,244.44
6547,521637,Ben Duckett,SLOG_SWEEP,22,9,2,11.0,244.44
6548,327830,Dwaine Pretorius,SLOG_SWEEP,22,12,3,7.33,183.33
6549,293831,Regis Chakabva,COVER_DRIVE,22,16,2,11.0,137.5
6550,390481,Harshal Patel,FLICK,22,21,3,7.33,104.76
6551,526021,Cole McConchie,SLOG_SWEEP,22,6,1,22.0,366.67
6552,327832,Mangaliso Mosehle,PULL,22,9,1,22.0,244.44
6553,1292498,Yash Dhull,SLOG_SHOT,22,6,1,22.0,366.67
6554,940973,Mohammed Siraj,ON_DRIVE,22,19,1,22.0,115.79
6555,590326,Mitchell Swepson,COVER_DRIVE,22,15,1,22.0,146.67
6556,1246518,Karan Sharma,ON_DRIVE,22,25,2,11.0,88.0
6557,38373,Jesse Ryder,PUSH_SHOT,22,51,3,7.33,43.14
6558,55893,Fazle Mahmud,PULL,22,7,1,22.0,314.29
6559,300629,Angelo Perera,STEERED,22,22,1,22.0,100.0
6560,23513,Graeme White,SWEEP,22,15,3,7.33,146.67
6561,1094992,Prem Sisodiya,VERTICAL_FORWARD_ATTACK,22,21,4,5.5,104.76
6562,547749,Will Young,SLOG_SHOT,22,10,3,7.33,220.0
6563,44410,Farhaan Behardien,PULL_HOOK_ON_BACK_FOOT,22,13,1,22.0,169.23
6564,9062,Ian Bell,REVERSE_SWEEP,22,22,2,11.0,100.0
6565,596375,Tarisai Musakanda,SLOG_SHOT,22,16,3,7.33,137.5
6566,420427,Sese Bau,FLICK,22,16,1,22.0,137.5
6567,547756,Brett Hampton,SLOG_SHOT,22,10,1,22.0,220.0
6568,345821,Danushka Gunathilaka,STRAIGHT_DRIVE,21,13,1,21.0,161.54
